time,ticker,action,quantity,price
2025-05-07,HYG,SELL,3331.0,78.56
2025-05-07,NFLX,BUY,527.0,113.92
2025-05-07,WMT,BUY,747.0,98.55
2025-05-07,XLF,SELL,1650.0,49.32
2025-05-08,WMT,SELL,0.0,98.75
2025-05-08,AMD,BUY,353.0,101.92
2025-05-08,CSCO,SELL,1314.0,59.96
2025-05-08,HYG,SELL,3380.0,78.67
2025-05-08,NFLX,BUY,526.0,116.16
2025-05-08,UNH,BUY,96.0,390.0
2025-05-08,XLF,SELL,1665.0,49.84
2025-05-09,AMD,BUY,354.0,102.59
2025-05-09,CSCO,SELL,1332.0,60.66
2025-05-09,HYG,SELL,3435.0,78.59
2025-05-09,NFLX,BUY,536.0,114.71
2025-05-09,UNH,BUY,99.0,385.67
2025-05-09,XLF,SELL,1673.0,49.96
2025-05-12,HYG,BUY,0.0,79.24
2025-05-12,AMD,BUY,355.0,110.42
2025-05-12,CSCO,SELL,1352.0,61.61
2025-05-12,NFLX,BUY,546.0,112.43
2025-05-12,UNH,BUY,102.0,381.0
2025-05-12,V,SELL,237.0,359.14
2025-05-12,XLF,SELL,1700.0,51.11
2025-05-13,XLF,BUY,0.0,51.0
2025-05-13,AMD,BUY,336.0,109.6
2025-05-13,CSCO,SELL,1281.0,61.68
2025-05-13,GLD,SELL,330.0,299.02
2025-05-13,NFLX,BUY,557.0,111.45
2025-05-13,UNH,BUY,104.0,335.74
2025-05-13,V,SELL,238.0,355.52
2025-05-14,AMD,SELL,0.0,119.83
2025-05-14,CSCO,BUY,0.0,61.63
2025-05-14,GLD,SELL,334.0,293.67
2025-05-14,NFLX,BUY,545.0,112.96
2025-05-14,NVDA,BUY,288.0,133.2
2025-05-14,UNH,BUY,98.0,321.45
2025-05-14,V,SELL,242.0,356.67
2025-05-14,XLF,SELL,1683.0,51.11
2025-05-15,GLD,SELL,336.0,294.1
2025-05-15,NFLX,BUY,547.0,114.77
2025-05-15,NVDA,BUY,278.0,134.29
2025-05-15,UNH,BUY,101.0,274.9
2025-05-15,V,SELL,245.0,356.89
2025-05-15,XLF,SELL,1714.0,50.87
2025-05-16,GLD,SELL,331.0,292.62
2025-05-16,NFLX,BUY,538.0,119.31
2025-05-16,NVDA,BUY,283.0,136.22
2025-05-16,UNH,BUY,108.0,279.29
2025-05-16,V,SELL,243.0,362.95
2025-05-16,XLF,SELL,1727.0,51.27
2025-05-19,XLF,BUY,0.0,51.32
2025-05-19,GLD,SELL,337.0,297.85
2025-05-19,HYG,SELL,3534.0,79.06
2025-05-19,NFLX,BUY,540.0,117.36
2025-05-19,NVDA,BUY,286.0,132.39
2025-05-19,UNH,BUY,100.0,304.77
2025-05-19,V,SELL,244.0,363.02
2025-05-20,NVDA,SELL,0.0,134.29
2025-05-20,HYG,BUY,0.0,79.27
2025-05-20,AMD,BUY,329.0,114.35
2025-05-20,GLD,SELL,335.0,298.35
2025-05-20,NFLX,BUY,548.0,118.68
2025-05-20,UNH,BUY,90.0,320.92
2025-05-20,V,SELL,246.0,367.78
2025-05-20,XLF,SELL,1769.0,51.38
2025-05-21,V,BUY,0.0,363.72
2025-05-21,GLD,BUY,0.0,304.55
2025-05-21,AMD,BUY,338.0,113.85
2025-05-21,IVV,SELL,146.0,591.24
2025-05-21,NFLX,BUY,557.0,118.65
2025-05-21,SPY,SELL,140.0,588.44
2025-05-21,UNH,BUY,89.0,301.0
2025-05-21,XLF,SELL,1803.0,51.02
2025-05-22,SPY,BUY,0.0,582.66
2025-05-22,AMD,BUY,347.0,111.9
2025-05-22,IVV,SELL,149.0,585.45
2025-05-22,NFLX,BUY,564.0,119.24
2025-05-22,UNH,BUY,95.0,293.89
2025-05-22,V,SELL,251.0,357.76
2025-05-22,XLF,SELL,1822.0,50.18
2025-05-23,V,BUY,0.0,353.75
2025-05-23,AMD,BUY,356.0,108.09
2025-05-23,IVV,SELL,151.0,578.71
2025-05-23,NFLX,BUY,575.0,118.4
2025-05-23,SPY,SELL,145.0,575.98
2025-05-23,UNH,BUY,99.0,296.1
2025-05-23,XLF,SELL,1853.0,49.59
2025-05-27,XLF,BUY,0.0,50.44
2025-05-27,AMD,BUY,363.0,113.18
2025-05-27,IVV,SELL,154.0,588.89
2025-05-27,NFLX,BUY,584.0,119.53
2025-05-27,SPY,SELL,148.0,586.07
2025-05-27,UNH,BUY,101.0,299.5
2025-05-27,V,SELL,260.0,355.41
2025-05-28,V,BUY,0.0,359.34
2025-05-28,AMD,BUY,350.0,114.92
2025-05-28,IVV,SELL,151.0,594.44
2025-05-28,NFLX,BUY,575.0,121.03
2025-05-28,SPY,SELL,145.0,591.56
2025-05-28,UNH,BUY,102.0,294.0
2025-05-28,XLF,SELL,1854.0,50.89
2025-05-29,XLF,BUY,0.0,50.76
2025-05-29,AMD,BUY,360.0,115.49
2025-05-29,IVV,SELL,153.0,595.9
2025-05-29,NFLX,BUY,585.0,120.8
2025-05-29,QQQ,SELL,145.0,526.33
2025-05-29,SPY,SELL,147.0,593.06
2025-05-29,UNH,BUY,103.0,296.8
2025-05-30,AMD,BUY,365.0,111.58
2025-05-30,IVV,SELL,155.0,591.74
2025-05-30,NFLX,BUY,595.0,119.83
2025-05-30,QQQ,SELL,148.0,519.44
2025-05-30,SPY,SELL,149.0,588.93
2025-05-30,UNH,BUY,104.0,297.97
2025-06-02,QQQ,BUY,0.0,517.24
2025-06-02,AMD,BUY,376.0,111.06
2025-06-02,IVV,SELL,158.0,590.55
2025-06-02,NFLX,BUY,589.0,120.12
2025-06-02,SPY,SELL,152.0,587.76
2025-06-02,UNH,BUY,104.0,303.12
2025-06-02,V,SELL,264.0,362.77
2025-06-03,AMD,BUY,365.0,114.5
2025-06-03,IVV,SELL,159.0,595.21
2025-06-03,NFLX,BUY,592.0,121.99
2025-06-03,SPY,SELL,153.0,592.34
2025-06-03,UNH,BUY,105.0,303.1
2025-06-03,V,SELL,268.0,364.58
2025-06-04,AMD,SELL,0.0,117.41
2025-06-04,BA,BUY,272.0,214.77
2025-06-04,IVV,SELL,161.0,599.86
2025-06-04,NFLX,BUY,602.0,122.07
2025-06-04,SPY,SELL,154.0,596.96
2025-06-04,UNH,BUY,107.0,303.54
2025-06-04,V,SELL,272.0,366.71
2025-06-05,BA,SELL,0.0,212.5
2025-06-05,AMD,BUY,362.0,118.95
2025-06-05,IVV,SELL,163.0,600.53
2025-06-05,NFLX,BUY,597.0,124.06
2025-06-05,SPY,SELL,157.0,597.63
2025-06-05,UNH,BUY,109.0,300.38
2025-06-05,V,SELL,275.0,370.0
2025-06-06,AMD,BUY,374.0,117.69
2025-06-06,IVV,SELL,166.0,601.53
2025-06-06,NFLX,BUY,601.0,125.94
2025-06-06,SPY,SELL,160.0,598.66
2025-06-06,UNH,BUY,113.0,297.23
2025-06-06,V,SELL,279.0,369.01
2025-06-09,AMD,SELL,0.0,119.18
2025-06-09,BA,BUY,286.0,211.23
2025-06-09,IVV,SELL,166.0,602.63
2025-06-09,NFLX,BUY,612.0,123.89
2025-06-09,SPY,SELL,160.0,599.72
2025-06-09,UNH,BUY,111.0,305.04
2025-06-09,V,SELL,280.0,369.79
2025-06-10,BA,BUY,276.0,217.58
2025-06-10,IVV,SELL,169.0,603.12
2025-06-10,NFLX,BUY,623.0,122.75
2025-06-10,SPY,SELL,162.0,600.22
2025-06-10,UNH,BUY,113.0,303.8
2025-06-10,V,SELL,285.0,367.0
2025-06-11,BA,BUY,282.0,215.5
2025-06-11,IVV,SELL,170.0,607.14
2025-06-11,NFLX,BUY,633.0,120.26
2025-06-11,SPY,SELL,164.0,604.19
2025-06-11,UNH,BUY,114.0,302.68
2025-06-11,V,SELL,284.0,370.0
2025-06-12,BA,BUY,288.0,202.17
2025-06-12,IVV,SELL,173.0,602.97
2025-06-12,NFLX,BUY,632.0,122.26
2025-06-12,SPY,SELL,167.0,600.01
2025-06-12,UNH,BUY,113.0,311.4
2025-06-12,V,SELL,286.0,372.23
2025-06-13,BA,SELL,0.0,200.68
2025-06-13,V,BUY,0.0,361.51
2025-06-13,IVV,SELL,176.0,601.46
2025-06-13,MU,BUY,352.0,113.8
2025-06-13,NFLX,BUY,644.0,120.66
2025-06-13,QQQ,SELL,166.0,527.68
2025-06-13,SPY,SELL,169.0,598.5
2025-06-13,UNH,BUY,111.0,315.9
2025-06-16,MU,SELL,0.0,117.81
2025-06-16,AAPL,BUY,330.0,197.3
2025-06-16,IVV,SELL,178.0,601.47
2025-06-16,NFLX,BUY,655.0,121.22
2025-06-16,QQQ,SELL,169.0,530.5
2025-06-16,SPY,SELL,172.0,600.4
2025-06-16,UNH,BUY,114.0,313.0
2025-06-17,IVV,BUY,0.0,601.29
2025-06-17,AAPL,BUY,331.0,197.2
2025-06-17,AMZN,SELL,314.0,215.2
2025-06-17,NFLX,BUY,656.0,122.0
2025-06-17,QQQ,SELL,168.0,531.71
2025-06-17,SPY,SELL,172.0,600.21
2025-06-17,UNH,BUY,118.0,307.45
2025-06-18,QQQ,BUY,0.0,530.1
2025-06-18,AAPL,BUY,339.0,195.94
2025-06-18,AMZN,SELL,321.0,215.09
2025-06-18,IVV,SELL,183.0,599.5
2025-06-18,NFLX,BUY,668.0,123.0
2025-06-18,SPY,SELL,175.0,598.44
2025-06-18,UNH,BUY,120.0,307.55
2025-06-20,AMZN,BUY,0.0,214.68
2025-06-20,AAPL,BUY,343.0,198.24
2025-06-20,IVV,SELL,186.0,601.23
2025-06-20,NFLX,BUY,678.0,123.45
2025-06-20,QQQ,SELL,174.0,532.26
2025-06-20,SPY,SELL,178.0,598.38
2025-06-20,UNH,BUY,122.0,309.5
2025-06-23,AAPL,SELL,0.0,201.63
2025-06-23,AMD,BUY,348.0,130.47
2025-06-23,IVV,SELL,189.0,597.87
2025-06-23,NFLX,BUY,683.0,123.8
2025-06-23,QQQ,SELL,178.0,526.81
2025-06-23,SPY,SELL,181.0,595.04
2025-06-23,UNH,BUY,126.0,301.9
2025-06-24,AMD,BUY,349.0,133.43
2025-06-24,IVV,SELL,189.0,607.19
2025-06-24,NFLX,BUY,675.0,126.06
2025-06-24,QQQ,SELL,178.0,536.89
2025-06-24,SPY,SELL,181.0,604.33
2025-06-24,UNH,BUY,129.0,301.45
2025-06-25,AMD,BUY,317.0,140.94
2025-06-25,IVV,SELL,188.0,610.79
2025-06-25,NFLX,BUY,664.0,128.68
2025-06-25,QQQ,SELL,176.0,542.06
2025-06-25,SPY,SELL,181.0,607.91
2025-06-25,UNH,BUY,128.0,304.38
2025-06-26,AMD,SELL,0.0,145.97
2025-06-26,QQQ,BUY,0.0,543.35
2025-06-26,AMZN,SELL,342.0,213.12
2025-06-26,IVV,SELL,191.0,611.9
2025-06-26,MU,BUY,351.0,129.53
2025-06-26,NFLX,BUY,675.0,128.0
2025-06-26,SPY,SELL,183.0,608.99
2025-06-26,UNH,BUY,131.0,302.57
2025-06-27,AMZN,BUY,0.0,219.92
2025-06-27,DIA,SELL,299.0,435.15
2025-06-27,IVV,SELL,192.0,615.81
2025-06-27,MU,BUY,359.0,125.14
2025-06-27,NFLX,BUY,656.0,130.69
2025-06-27,SPY,SELL,184.0,612.88
2025-06-27,UNH,BUY,133.0,302.95
2025-06-30,DIA,SELL,299.0,440.45
2025-06-30,IVV,SELL,194.0,620.31
2025-06-30,MU,BUY,367.0,124.9
2025-06-30,NFLX,BUY,657.0,133.1
2025-06-30,SPY,SELL,186.0,617.38
2025-06-30,UNH,BUY,132.0,309.0
2025-07-01,DIA,SELL,301.0,440.19
2025-07-01,IVV,SELL,196.0,619.3
2025-07-01,MU,BUY,375.0,122.35
2025-07-01,NFLX,BUY,658.0,133.82
2025-07-01,SPY,SELL,188.0,616.36
2025-07-01,UNH,BUY,132.0,311.97
2025-07-02,DIA,SELL,301.0,444.68
2025-07-02,IVV,SELL,199.0,620.2
2025-07-02,MU,BUY,385.0,120.5
2025-07-02,NFLX,BUY,643.0,129.7
2025-07-02,SPY,SELL,191.0,617.24
2025-07-02,UNH,BUY,125.0,320.74
2025-07-03,DIA,SELL,306.0,445.67
2025-07-03,IVV,SELL,201.0,625.4
2025-07-03,MU,BUY,389.0,122.33
2025-07-03,NFLX,BUY,655.0,129.2
2025-07-03,SPY,SELL,193.0,622.45
2025-07-03,UNH,BUY,131.0,309.84
2025-07-07,DIA,SELL,307.0,447.38
2025-07-07,IVV,SELL,202.0,626.34
2025-07-07,MU,BUY,393.0,121.18
2025-07-07,NFLX,BUY,658.0,129.5
2025-07-07,SPY,SELL,194.0,623.36
2025-07-07,UNH,BUY,132.0,308.0
2025-07-08,DIA,SELL,310.0,443.69
2025-07-08,IVV,SELL,205.0,624.32
2025-07-08,MU,BUY,403.0,122.45
2025-07-08,NFLX,BUY,670.0,129.09
2025-07-08,SPY,SELL,197.0,621.35
2025-07-08,UNH,BUY,136.0,304.23
2025-07-09,IVV,BUY,0.0,625.75
2025-07-09,SPY,BUY,0.0,622.77
2025-07-09,DIA,SELL,315.0,444.39
2025-07-09,GLD,SELL,411.0,303.58
2025-07-09,MU,BUY,389.0,124.82
2025-07-09,NFLX,BUY,681.0,127.4
2025-07-09,UNH,BUY,136.0,303.19
2025-07-09,XLF,SELL,2455.0,52.48
2025-07-10,XLF,BUY,0.0,52.28
2025-07-10,GLD,BUY,0.0,306.11
2025-07-10,DIA,SELL,319.0,444.38
2025-07-10,GOOGL,SELL,446.0,175.63
2025-07-10,MU,BUY,399.0,124.28
2025-07-10,NFLX,BUY,683.0,128.55
2025-07-10,UNH,BUY,140.0,303.06
2025-07-10,WMT,SELL,1172.0,96.66
2025-07-11,MU,SELL,0.0,122.13
2025-07-11,GOOGL,BUY,0.0,176.79
2025-07-11,BA,BUY,292.0,225.43
2025-07-11,DIA,SELL,322.0,443.67
2025-07-11,NFLX,BUY,680.0,125.98
2025-07-11,UNH,BUY,144.0,300.02
2025-07-11,WMT,SELL,1175.0,95.01
2025-07-11,XLF,SELL,2502.0,52.36
2025-07-14,BA,SELL,0.0,231.4
2025-07-14,XLF,BUY,0.0,52.15
2025-07-14,WMT,BUY,0.0,94.51
2025-07-14,AMD,BUY,333.0,145.09
2025-07-14,DIA,SELL,326.0,443.11
2025-07-14,IVV,SELL,216.0,626.17
2025-07-14,NFLX,BUY,692.0,124.49
2025-07-14,SPY,SELL,208.0,623.16
2025-07-14,UNH,BUY,144.0,301.64
2025-07-15,AMD,SELL,0.0,153.75
2025-07-15,BA,BUY,294.0,230.12
2025-07-15,DIA,SELL,331.0,444.58
2025-07-15,IVV,SELL,219.0,630.52
2025-07-15,NFLX,BUY,690.0,126.2
2025-07-15,SPY,SELL,211.0,627.52
2025-07-15,UNH,BUY,147.0,299.71
2025-07-16,BA,SELL,0.0,232.13
2025-07-16,AMD,BUY,308.0,155.31
2025-07-16,DIA,SELL,334.0,441.86
2025-07-16,IVV,SELL,222.0,626.76
2025-07-16,NFLX,BUY,701.0,126.17
2025-07-16,SPY,SELL,214.0,623.74
2025-07-16,UNH,BUY,153.0,292.55
2025-07-17,AMD,BUY,302.0,161.81
2025-07-17,DIA,SELL,336.0,442.05
2025-07-17,IVV,SELL,225.0,627.44
2025-07-17,NFLX,BUY,714.0,125.3
2025-07-17,SPY,SELL,217.0,624.4
2025-07-17,UNH,BUY,155.0,292.33
2025-07-18,IVV,BUY,0.0,632.32
2025-07-18,AMD,BUY,307.0,159.59
2025-07-18,DIA,SELL,338.0,445.73
2025-07-18,NFLX,BUY,702.0,124.2
2025-07-18,SPY,SELL,218.0,629.3
2025-07-18,UNH,BUY,160.0,287.89
2025-07-18,XLF,SELL,2535.0,52.58
2025-07-21,AMD,SELL,0.0,157.62
2025-07-21,XLF,BUY,0.0,52.57
2025-07-21,BA,BUY,313.0,229.4
2025-07-21,DIA,SELL,344.0,444.2
2025-07-21,IVV,SELL,230.0,631.8
2025-07-21,NFLX,BUY,657.0,120.6
2025-07-21,SPY,SELL,222.0,628.77
2025-07-21,UNH,BUY,165.0,284.64
2025-07-22,BA,SELL,0.0,228.3
2025-07-22,DIA,BUY,0.0,442.86
2025-07-22,IVV,SELL,234.0,632.12
2025-07-22,IWM,SELL,523.0,221.62
2025-07-22,NFLX,BUY,645.0,123.04
2025-07-22,NVDA,BUY,369.0,171.34
2025-07-22,SPY,SELL,225.0,629.1
2025-07-22,UNH,BUY,168.0,282.63
2025-07-23,NVDA,SELL,0.0,169.53
2025-07-23,NFLX,SELL,0.0,118.98
2025-07-23,IVV,BUY,0.0,634.61
2025-07-23,IWM,BUY,0.0,224.82
2025-07-23,SPY,BUY,0.0,631.55
2025-07-23,AMD,BUY,326.0,156.32
2025-07-23,BA,BUY,324.0,230.32
2025-07-23,DIA,SELL,353.0,447.25
2025-07-23,UNH,BUY,168.0,287.5
2025-07-23,V,SELL,296.0,353.0
2025-07-23,XLF,SELL,2638.0,52.8
2025-07-24,AMD,SELL,0.0,159.12
2025-07-24,BA,SELL,0.0,233.91
2025-07-24,V,BUY,0.0,354.82
2025-07-24,DIA,SELL,348.0,447.01
2025-07-24,NFLX,BUY,659.0,117.78
2025-07-24,NVDA,BUY,370.0,172.44
2025-07-24,SPY,SELL,229.0,634.6
2025-07-24,UNH,BUY,164.0,283.1
2025-07-24,XLF,SELL,2643.0,53.12
2025-07-25,XLF,BUY,0.0,53.1
2025-07-25,DIA,SELL,352.0,447.53
2025-07-25,IVV,SELL,241.0,638.15
2025-07-25,NFLX,BUY,667.0,117.84
2025-07-25,NVDA,BUY,369.0,173.61
2025-07-25,SPY,SELL,232.0,635.09
2025-07-25,UNH,BUY,170.0,281.0
2025-07-28,NFLX,SELL,0.0,118.12
2025-07-28,IVV,BUY,0.0,640.53
2025-07-28,DIA,BUY,0.0,448.66
2025-07-28,AMD,BUY,313.0,169.08
2025-07-28,NVDA,BUY,374.0,174.02
2025-07-28,QQQ,SELL,229.0,567.74
2025-07-28,SPY,SELL,235.0,637.48
2025-07-28,UNH,BUY,171.0,283.5
2025-07-28,XLF,SELL,2699.0,53.38
2025-07-29,XLF,BUY,0.0,53.25
2025-07-29,SPY,BUY,0.0,638.35
2025-07-29,AMD,BUY,299.0,175.21
2025-07-29,DIA,SELL,362.0,448.63
2025-07-29,IWM,SELL,536.0,225.61
2025-07-29,NVDA,BUY,372.0,177.96
2025-07-29,QQQ,SELL,232.0,570.76
2025-07-29,UNH,BUY,173.0,265.7
2025-07-30,IWM,BUY,0.0,223.66
2025-07-30,DIA,BUY,0.0,446.71
2025-07-30,AMD,BUY,296.0,175.61
2025-07-30,IVV,SELL,251.0,639.1
2025-07-30,NVDA,BUY,379.0,176.51
2025-07-30,QQQ,SELL,236.0,568.18
2025-07-30,SPY,SELL,242.0,635.92
2025-07-30,UNH,BUY,176.0,264.8
2025-07-31,AMD,BUY,298.0,182.02
2025-07-31,IVV,SELL,255.0,642.57
2025-07-31,NVDA,BUY,374.0,182.9
2025-07-31,QQQ,SELL,239.0,574.54
2025-07-31,SPY,SELL,246.0,639.46
2025-07-31,UNH,BUY,174.0,261.4
2025-08-01,AMD,BUY,304.0,170.16
2025-08-01,IVV,SELL,259.0,629.36
2025-08-01,NVDA,BUY,381.0,174.09
2025-08-01,QQQ,SELL,243.0,558.83
2025-08-01,SPY,SELL,250.0,626.3
2025-08-01,UNH,BUY,180.0,250.61
2025-08-04,AMD,BUY,310.0,174.61
2025-08-04,IVV,SELL,254.0,628.73
2025-08-04,NVDA,BUY,387.0,175.16
2025-08-04,QQQ,SELL,238.0,559.05
2025-08-04,SPY,SELL,246.0,625.67
2025-08-04,UNH,BUY,188.0,238.24
2025-08-05,AMD,BUY,303.0,177.57
2025-08-05,IVV,SELL,246.0,634.89
2025-08-05,NVDA,BUY,369.0,179.62
2025-08-05,QQQ,SELL,230.0,565.39
2025-08-05,SPY,SELL,239.0,631.79
2025-08-05,UNH,BUY,188.0,241.16
2025-08-06,AMD,BUY,310.0,165.05
2025-08-06,IVV,SELL,250.0,632.1
2025-08-06,NVDA,BUY,376.0,176.33
2025-08-06,QQQ,SELL,234.0,561.11
2025-08-06,SPY,SELL,242.0,629.05
2025-08-06,UNH,BUY,177.0,250.64
2025-08-07,AMD,BUY,306.0,166.84
2025-08-07,IVV,SELL,251.0,639.35
2025-08-07,NVDA,BUY,380.0,181.57
2025-08-07,QQQ,SELL,231.0,571.67
2025-08-07,SPY,SELL,243.0,636.24
2025-08-07,UNH,BUY,184.0,246.42
2025-08-08,QQQ,BUY,0.0,570.45
2025-08-08,AMD,BUY,283.0,174.04
2025-08-08,HYG,SELL,6336.0,80.2
2025-08-08,IVV,SELL,255.0,637.21
2025-08-08,NVDA,BUY,383.0,181.55
2025-08-08,SPY,SELL,247.0,634.06
2025-08-08,UNH,BUY,187.0,244.79
2025-08-11,HYG,BUY,0.0,80.22
2025-08-11,AMD,BUY,287.0,170.04
2025-08-11,IVV,SELL,255.0,640.6
2025-08-11,NVDA,BUY,385.0,182.05
2025-08-11,QQQ,SELL,234.0,574.69
2025-08-11,SPY,SELL,247.0,637.46
2025-08-11,UNH,BUY,183.0,253.87
2025-08-12,NVDA,SELL,0.0,182.96
2025-08-12,AMD,BUY,292.0,173.32
2025-08-12,IVV,SELL,259.0,641.37
2025-08-12,MU,BUY,414.0,124.7
2025-08-12,QQQ,SELL,238.0,575.16
2025-08-12,SPY,SELL,251.0,638.29
2025-08-12,UNH,BUY,185.0,254.02
2025-08-13,QQQ,BUY,0.0,582.76
2025-08-13,AMD,BUY,292.0,179.91
2025-08-13,HYG,SELL,6578.0,80.46
2025-08-13,IVV,SELL,257.0,648.02
2025-08-13,MU,BUY,402.0,127.58
2025-08-13,SPY,SELL,249.0,644.91
2025-08-13,UNH,BUY,177.0,264.39
2025-08-14,MU,SELL,0.0,123.2
2025-08-14,AMD,BUY,272.0,179.83
2025-08-14,HYG,SELL,6599.0,80.49
2025-08-14,IVV,SELL,260.0,645.99
2025-08-14,NFLX,BUY,715.0,120.99
2025-08-14,SPY,SELL,252.0,642.79
2025-08-14,UNH,BUY,169.0,272.1
2025-08-15,NFLX,SELL,0.0,123.4
2025-08-15,HYG,BUY,0.0,80.47
2025-08-15,AMD,BUY,278.0,180.06
2025-08-15,IVV,SELL,264.0,649.2
2025-08-15,MU,BUY,416.0,123.17
2025-08-15,QQQ,SELL,243.0,579.8
2025-08-15,SPY,SELL,256.0,645.99
2025-08-15,UNH,BUY,172.0,301.71
2025-08-18,MU,SELL,0.0,121.35
2025-08-18,QQQ,BUY,0.0,576.44
2025-08-18,AMD,BUY,285.0,176.76
2025-08-18,IVV,SELL,268.0,646.0
2025-08-18,JPM,SELL,414.0,290.0
2025-08-18,NVDA,BUY,415.0,180.6
2025-08-18,SPY,SELL,260.0,642.86
2025-08-18,UNH,BUY,133.0,313.18
2025-08-19,JPM,BUY,0.0,290.83
2025-08-19,AMD,BUY,291.0,173.1
2025-08-19,IVV,SELL,272.0,646.29
2025-08-19,NVDA,BUY,418.0,182.43
2025-08-19,SPY,SELL,264.0,643.12
2025-08-19,UNH,BUY,133.0,308.9
2025-08-19,XLF,SELL,2991.0,52.45
2025-08-20,XLF,BUY,0.0,52.64
2025-08-20,AMD,BUY,294.0,164.1
2025-08-20,IVV,SELL,275.0,642.54
2025-08-20,NVDA,BUY,416.0,175.17
2025-08-20,QQQ,SELL,250.0,568.33
2025-08-20,SPY,SELL,267.0,639.4
2025-08-20,UNH,BUY,136.0,306.4
2025-08-21,AMD,BUY,301.0,165.86
2025-08-21,IVV,SELL,280.0,639.41
2025-08-21,NVDA,BUY,423.0,174.85
2025-08-21,QQQ,SELL,254.0,564.35
2025-08-21,SPY,SELL,272.0,636.28
2025-08-21,UNH,BUY,140.0,302.29
2025-08-22,NVDA,SELL,0.0,172.61
2025-08-22,IVV,BUY,0.0,640.93
2025-08-22,QQQ,BUY,0.0,564.67
2025-08-22,AMD,BUY,307.0,162.17
2025-08-22,GOOG,SELL,523.0,203.96
2025-08-22,GOOGL,SELL,516.0,202.73
2025-08-22,NFLX,BUY,740.0,120.89
2025-08-22,SPY,SELL,276.0,637.76
2025-08-22,UNH,BUY,140.0,306.1
2025-08-25,NFLX,SELL,0.0,120.17
2025-08-25,GOOGL,BUY,0.0,206.43
2025-08-25,GOOG,BUY,0.0,207.0
2025-08-25,AMD,BUY,303.0,165.55
2025-08-25,IVV,SELL,272.0,647.23
2025-08-25,NVDA,BUY,427.0,178.35
2025-08-25,QQQ,SELL,251.0,570.4
2025-08-25,SPY,SELL,265.0,644.04
2025-08-25,UNH,BUY,141.0,308.49
2025-08-26,QQQ,BUY,0.0,569.83
2025-08-26,AMD,BUY,311.0,168.65
2025-08-26,DIA,SELL,391.0,452.79
2025-08-26,IVV,SELL,276.0,645.34
2025-08-26,NVDA,BUY,428.0,180.06
2025-08-26,SPY,SELL,269.0,642.2
2025-08-26,UNH,BUY,144.0,304.31
2025-08-27,IVV,BUY,0.0,647.76
2025-08-27,DIA,BUY,0.0,454.28
2025-08-27,AMD,BUY,308.0,166.04
2025-08-27,IWM,SELL,486.0,233.74
2025-08-27,NVDA,BUY,430.0,181.98
2025-08-27,QQQ,SELL,258.0,571.59
2025-08-27,SPY,SELL,272.0,644.57
2025-08-27,UNH,BUY,148.0,300.54
2025-08-28,IWM,BUY,0.0,236.96
2025-08-28,AMD,BUY,312.0,168.5
2025-08-28,IVV,SELL,283.0,650.44
2025-08-28,NVDA,BUY,437.0,180.82
2025-08-28,QQQ,SELL,262.0,574.11
2025-08-28,SPY,SELL,275.0,647.24
2025-08-28,UNH,BUY,148.0,304.25
2025-08-29,QQQ,BUY,0.0,574.66
2025-08-29,AMD,BUY,314.0,166.81
2025-08-29,DIA,SELL,406.0,456.12
2025-08-29,IVV,SELL,286.0,650.69
2025-08-29,NVDA,BUY,445.0,178.11
2025-08-29,SPY,SELL,279.0,647.47
2025-08-29,UNH,BUY,151.0,302.3
2025-09-02,IVV,BUY,0.0,640.64
2025-09-02,SPY,BUY,0.0,637.5
2025-09-02,AMD,BUY,322.0,158.42
2025-09-02,DIA,SELL,412.0,451.99
2025-09-02,NVDA,BUY,443.0,170.0
2025-09-02,QQQ,SELL,265.0,561.31
2025-09-02,UNH,BUY,149.0,308.31
2025-09-02,XLF,SELL,3150.0,53.7
2025-09-03,XLF,BUY,0.0,53.5
2025-09-03,QQQ,BUY,0.0,569.23
2025-09-03,AMD,BUY,328.0,161.81
2025-09-03,DIA,SELL,417.0,452.88
2025-09-03,IVV,SELL,291.0,645.82
2025-09-03,NVDA,BUY,451.0,171.06
2025-09-03,SPY,SELL,284.0,642.67
2025-09-03,UNH,BUY,152.0,308.11
2025-09-04,NVDA,SELL,0.0,170.57
2025-09-04,IVV,BUY,0.0,647.62
2025-09-04,AMD,BUY,333.0,159.94
2025-09-04,DIA,SELL,424.0,453.55
2025-09-04,GOOG,BUY,332.0,230.16
2025-09-04,SPY,SELL,286.0,644.42
2025-09-04,UNH,BUY,155.0,306.1
2025-09-04,XLF,SELL,3233.0,53.69
2025-09-05,XLF,BUY,0.0,54.11
2025-09-05,AMD,BUY,339.0,157.12
2025-09-05,DIA,SELL,422.0,457.12
2025-09-05,GOOG,BUY,335.0,232.66
2025-09-05,IVV,SELL,291.0,654.7
2025-09-05,SPY,SELL,285.0,651.48
2025-09-05,UNH,BUY,156.0,310.44
2025-09-08,GOOG,SELL,0.0,235.79
2025-09-08,AMD,BUY,338.0,151.8
2025-09-08,DIA,SELL,427.0,455.38
2025-09-08,GOOGL,BUY,331.0,235.47
2025-09-08,IVV,SELL,296.0,651.84
2025-09-08,SPY,SELL,289.0,648.62
2025-09-08,UNH,BUY,155.0,319.71
2025-09-09,GOOGL,SELL,0.0,234.17
2025-09-09,AMD,BUY,343.0,151.99
2025-09-09,DIA,SELL,433.0,455.96
2025-09-09,GOOG,BUY,342.0,234.19
